matricula_hash,contest,Porcentagem media de problemas aceitos por contest,Porcentagem media de problemas que tiveram alguma tentativa por contest,Media do numero de submissoes em problemas aceitos,Porcentagem media de problemas sem submissoes por contest,Porcentagem media de problemas que tiveram poucas tentativas e nao foram aceitos por contest,Porcentagem media de problemas que tiveram muitas tentativas e nao foram aceitos por contest,Porcentagem media de problemas que tiveram poucas tentativas e foram aceitos por contest,Porcentagem media de problemas que tiveram muitas tentativas e foram aceitos por contest,Porcentagem media de submissoes como 'Wrong Answer' por contest,Porcentagem media de submissoes como 'Compilation Error' por contest,Porcentagem media de submissoes como 'Presentation Error' por contest,Porcentagem media de submissoes como 'Runtime Error' por contest,Porcentagem media de submissoes como 'Time Limit Exceeded' por contest,Reprovado
70b4f025c2cda2adbf668fdde2e31727c23a2e53b360bd9ac5e44a61527d703d,2,52.38,52.38,3.14,47.62,0.0,0.0,45.23,7.14,11.11,22.22,2.78,0.0,0.0,0
d6380f88a9161f93e09a4882c1a5e607dfa02407b5d798a8e1f41a970e63c702,2,38.1,46.43,1.2,53.57,8.34,0.0,38.09,0.0,0.0,0.0,29.17,0.0,0.0,1
9bef86d568058d78d37a95c9b7f7a55c3c0a546e20f6ebce6881ce548ff2c00d,2,53.57,76.19,3.0,23.81,22.62,0.0,46.43,7.14,76.67,0.0,0.0,0.0,0.0,0
51345c18fa2cbc440131f71224f9b2bc81a7f6675a64d40db12756bceef6ad8f,2,91.67,91.66,1.08,8.33,0.0,0.0,91.66,0.0,8.33,0.0,0.0,0.0,0.0,0
a25ec9c9e5b5dd70e647355df34f126938fd8dd4ad13982032652926b11169ee,2,38.1,45.23,3.2,54.76,7.14,0.0,38.09,0.0,73.33,0.0,0.0,0.0,0.0,0
d5b10f05ed0aeeb25c610fb7d13887892baace66da1cd09db09eed1a3917f036,2,8.33,8.34,1.0,91.67,0.0,0.0,8.34,0.0,0.0,0.0,0.0,0.0,0.0,0
327f9e9384621e301d75d185534e1fc1ad0797916c33a81c957e28bcec534b9d,2,75.0,91.66,1.3,8.33,16.66,0.0,75.0,0.0,31.67,0.0,8.33,0.0,0.0,0
3e1d0a03caeaeaeb92384ed96389c1123e7177a0303fdd4db66185f169b6a754,2,52.38,83.34,2.0,16.67,30.95,0.0,52.38,0.0,46.53,0.0,14.58,0.0,0.0,0
ce652988f167b7452fd494b61c136276b381063265a48a70ec9d56087559699c,2,33.33,41.66,1.25,58.33,8.34,0.0,33.34,0.0,25.0,0.0,0.0,0.0,0.0,0
11a5327006ae74d6d626ae11682159b2ddec2b35f06c1e5cb8f6af71d62b6150,2,59.52,59.52,1.38,40.48,0.0,0.0,59.52,0.0,5.56,0.0,11.11,0.0,0.0,1
f857f87e1c311fc76a1810f403624408950ac58bd4ed5a1815e6390d8217ee0b,2,29.76,38.09,2.25,61.9,8.34,0.0,29.77,0.0,58.93,7.14,0.0,0.0,0.0,1
dc289e0f247b92979f43a6c9de1d662865e5402310df42988e3f55808d8a6feb,2,100.0,100.0,3.0,0.0,0.0,0.0,100.0,0.0,44.17,10.42,7.5,0.0,3.33,0
b589c71216ccecda16a5c0dce51e6b383cd3be82842253fa3f1a97dceca8104a,2,69.05,69.05,3.33,30.95,0.0,0.0,61.91,7.14,36.02,6.52,18.01,0.0,0.0,0
f03b900a94f9e7886b2d0d62aabf77212f3538d18c0ec50c3ae3a269a22f2c45,2,83.33,91.66,1.82,8.33,8.34,0.0,76.19,7.14,55.9,0.0,0.0,0.0,0.0,0
18460b59bff0fd2ea6a074d5533a7d7052618f8d2b9bcf49dcc38ad0c3641030,2,0.0,8.34,0,91.67,8.34,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,1
1717fc0a0ab6548182b3b018b50fa2b7adcc2cef1839c5f25a492e5b08466f20,3,64.68,75.0,1.91,25.0,4.76,5.56,64.68,0.0,50.78,1.96,6.67,0.0,0.0,0
8515cf3517b09361de7db9b2a52ab50fff2f1688a3fadaf8e83c00bc964530b3,3,75.79,75.79,1.46,24.21,0.0,0.0,75.79,0.0,21.82,0.0,0.0,0.0,0.0,0
89da09f2fd1585a3b93967ecba820b8e6945277120ed6e299b6aac69e404cb28,3,89.68,89.68,1.73,10.32,0.0,0.0,89.68,0.0,24.44,0.0,7.78,0.0,0.0,0
5b334737081e7d8bc28d3f3538927999484177b14cae9cece226e9ec7891ec5f,3,53.57,61.9,1.6,38.1,8.33,0.0,53.57,0.0,37.12,0.0,0.0,0.0,0.0,1
eb8b3927b89d7526603713c0c6feeffba2e86c0b313c1374a239fba6445c3eb6,3,94.44,94.44,1.69,5.56,0.0,0.0,94.44,0.0,32.86,6.67,0.0,0.0,0.0,0
f0f5e7264ccf185f69867882f343b21fb76c875432032f94783a62b75c7f06d8,3,14.29,14.29,2.33,85.71,0.0,0.0,14.29,0.0,14.29,4.76,0.0,0.0,0.0,1
911b512736afcf01c313bc79d6ede882ab2de5e6640c5af4d21b9339b32040f7,3,64.29,69.05,2.5,30.95,4.76,0.0,59.52,4.76,33.33,0.0,19.44,0.0,0.0,0
8e15d2adb6daf58a2d5b618ae37b83f872faf727c73ca7360a81e4430f363954,3,55.95,74.6,1.33,25.4,18.65,0.0,55.95,0.0,36.9,9.52,0.0,0.0,0.0,0
